job_title,company_name,location,salary_range,job_type,description,job_link,indeedApply,hiringMultipleCandidates,posted_date
Frontend Developer Intern,Mean3,Karachi,"Rs 30,000 - Rs 35,000 a month",Internship,"
Must have done one internship or have good knowledge of Frontend developer
Graduate
Timings: 11:00 am -6:00 pm (Ramadan: 10:00 am -4:00 pm)

Job Type: InternshipContract length: 3 months
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
",https://pk.indeed.com/jobs?q=frontend&l=karachi&from=searchOnHP&vjk=d40b4a5002a732a0,,,Active 3 days ago
